cell_id,province_name,district_name,sector_name,cell_name,elderly_60_plus_2020,general_2020,children_under_five_2020,youth_15_24_2020,men_2020,women_2020,building_count
RWA.2.2.7.5_1,Amajyepfo,Huye,Mbazi,Rugango,331.95392,5784.2569379999995,836.3043299999999,1154.487168,2699.141368,3085.11557,1229.0
RWA.2.2.7.6_1,Amajyepfo,Huye,Mbazi,Rusagara,161.21418,2810.079108,406.27776,560.466528,1311.328248,1498.7508599999999,661.0
RWA.2.2.7.7_1,Amajyepfo,Huye,Mbazi,Tare,192.88079199999999,3331.0606749999997,480.77041399999996,667.006931,1555.317029,1775.743669,891.0
RWA.2.2.8.1_1,Amajyepfo,Huye,Mukura,Bukomeye,419.461932,7564.360746,1182.924827,1485.687085,3493.9811329999998,4070.379613,1569.0
RWA.2.2.8.2_1,Amajyepfo,Huye,Mukura,Buvumu,236.897935,4280.433807,670.204461,840.390953,1977.0892609999999,2303.344546,1008.0
RWA.2.2.8.3_1,Amajyepfo,Huye,Mukura,Icyeru,163.083291,2945.473171,461.188976,577.973308,1360.289601,1585.18357,798.0
RWA.2.2.8.4_1,Amajyepfo,Huye,Mukura,RangoA,417.351608,7544.506792,1181.222916,1481.259804,3484.494424,4060.012368,1888.0
RWA.2.2.9.1_1,Amajyepfo,Huye,Ngoma,Butare,1346.5354789999997,14997.135091,1220.4470939999999,3035.155702,9144.737144,5852.3979469999995,3054.0
RWA.2.2.9.2_1,Amajyepfo,Huye,Ngoma,Kaburemera,248.74159999999995,2910.406195,252.159775,597.543412,1739.011242,1171.394953,774.0
RWA.2.2.9.3_1,Amajyepfo,Huye,Ngoma,Matyazo,327.0319799999999,3602.5555679999998,289.452564,726.492432,2205.484524,1397.071044,1399.0
RWA.2.2.9.4_1,Amajyepfo,Huye,Ngoma,Ngoma,306.95839199999995,3403.2454279999997,275.445076,687.7977040000001,2078.739068,1324.5063599999999,1187.0
RWA.2.2.10.1_1,Amajyepfo,Huye,Rudashya,Karama,61.448418,956.8946159999999,136.808134,182.221788,447.47837200000004,509.416244,272.0
RWA.2.2.11.1_1,Amajyepfo,Huye,Ruhashya,Busheshi,188.552751,3112.09095,453.297114,582.4026719999999,1459.2234030000002,1652.8675500000002,689.0
RWA.2.2.11.2_1,Amajyepfo,Huye,Ruhashya,Gatovu,211.127184,3485.180206,507.748202,652.345526,1634.181998,1850.998208,711.0
RWA.2.2.11.3_1,Amajyepfo,Huye,Ruhashya,Karama,280.180828,4673.690498,679.726634,886.739834,2189.261218,2484.42928,1070.0
RWA.2.2.11.4_1,Amajyepfo,Huye,Ruhashya,Mara,210.746088,3478.889267,506.83168900000004,651.168007,1631.232211,1847.657056,862.0
RWA.2.2.11.5_1,Amajyepfo,Huye,Ruhashya,Muhororo,188.261424,3107.723866,452.757422,581.694386,1457.194778,1650.529088,719.0
RWA.2.2.11.6_1,Amajyepfo,Huye,Ruhashya,Rugogwe,203.88636,3365.652365,490.334455,629.972665,1578.1360450000002,1787.5163200000002,781.0
RWA.2.2.11.7_1,Amajyepfo,Huye,Ruhashya,Ruhashya,220.273488,3636.162742,529.744514,680.605982,1704.9768860000001,1931.185856,824.0
RWA.2.2.12.1_1,Amajyepfo,Huye,Rusatira,Buhimba,307.6706519999999,5718.815956,863.61319,1066.1824609999999,2680.532687,3038.283269,1560.0
RWA.2.2.12.2_1,Amajyepfo,Huye,Rusatira,Gafumba,207.04181799999995,3850.620746,581.579072,717.899235,1804.851827,2045.768918,1027.0
RWA.2.2.12.3_1,Amajyepfo,Huye,Rusatira,Kimirehe,212.77344299999993,3955.477218,597.305277,737.477502,1853.9876579999998,2101.48956,1137.0
RWA.2.2.12.4_1,Amajyepfo,Huye,Rusatira,Kimuna,238.79906499999993,4452.855414,673.275895,829.9842739999999,2087.2107419999998,2365.644664,1109.0
RWA.2.2.12.5_1,Amajyepfo,Huye,Rusatira,Kiruhura,467.33714099999986,8686.251652,1311.619037,1619.514224,4071.3702679999997,4614.881383999999,2128.0
RWA.2.2.12.6_1,Amajyepfo,Huye,Rusatira,Mugogwe,125.49897199999997,2335.530613,353.151213,435.23607499999997,1094.709979,1240.820634,669.0
RWA.2.2.13.1_1,Amajyepfo,Huye,Rwaniro,Gatwaro,196.76250000000002,3293.8668,511.43039999999996,587.08485,1563.42375,1730.44305,609.0
RWA.2.2.13.2_1,Amajyepfo,Huye,Rwaniro,Kamwambi,237.38968500000001,3957.951767,608.835923,708.391114,1876.261765,2081.6900020000003,817.0
RWA.2.2.13.3_1,Amajyepfo,Huye,Rwaniro,Kibiraro,91.8225,1537.1378399999999,238.66752,273.97292999999996,729.59775,807.5400900000001,329.0
RWA.2.2.13.4_1,Amajyepfo,Huye,Rwaniro,Mwendo,242.046207,4063.703882,631.3075279999999,724.7855529999999,1928.513279,2135.190603,767.0
RWA.2.2.13.5_1,Amajyepfo,Huye,Rwaniro,Nyamabuye,250.564458,4192.4879089999995,649.570935,748.544986,1989.119176,2203.3687330000002,866.0
RWA.2.2.13.6_1,Amajyepfo,Huye,Rwaniro,Nyaruhombo,327.9375,5489.778,852.384,978.47475,2605.70625,2884.07175,1208.0
RWA.2.2.13.7_1,Amajyepfo,Huye,Rwaniro,Shyunga,211.033502,3542.1809359999997,549.58248,632.119871,1680.724037,1861.456899,679.0
RWA.2.2.14.1_1,Amajyepfo,Huye,Simbi,Cyendajuru,208.06258799999995,3364.687857,472.248741,615.4633309999999,1574.9430280000001,1789.745361,1021.0
RWA.2.2.14.2_1,Amajyepfo,Huye,Simbi,Gisakura,218.42960599999995,3514.084788,491.943532,635.1291759999999,1643.7799260000002,1870.305484,917.0
RWA.2.2.14.3_1,Amajyepfo,Huye,Simbi,Kabusanza,370.2273349999999,6003.004242,843.15907,1096.340092,2807.340447,3195.66475,1399.0
RWA.2.2.14.4_1,Amajyepfo,Huye,Simbi,Mugobore,286.6662599999999,4602.48036,643.95567,833.0211899999999,2154.47667,2448.0045,1177.0
RWA.2.2.14.5_1,Amajyepfo,Huye,Simbi,Nyangazi,401.3907389999999,6457.554522,904.005558,1167.126444,3020.6438190000003,3436.911846,1235.0
RWA.2.2.15.3_1,Amajyepfo,Huye,Tumba,Cyarwa,246.460977,6636.911407,893.898188,1607.70557,3213.2972800000002,3423.614127,1471.0
RWA.2.2.15.1_1,Amajyepfo,Huye,Tumba,Cyarwa(1),36.677781,987.690571,133.027964,239.25521,478.19584000000003,509.494731,231.0
RWA.2.2.15.2_1,Amajyepfo,Huye,Tumba,Cyarwa(2),82.610703,2224.611473,299.623732,538.88323,1077.05792,1147.553553,502.0
RWA.2.2.15.4_1,Amajyepfo,Huye,Tumba,Cyimana,256.351644,6867.283724,926.535988,1660.13806,3323.1978440000003,3544.0858799999996,1425.0
RWA.2.2.15.5_1,Amajyepfo,Huye,Tumba,Gitwa,217.324422,5852.297402,788.221768,1417.64302,2833.4220800000003,3018.875322,1509.0
RWA.2.2.15.6_1,Amajyepfo,Huye,Tumba,Mpare,395.315898,10589.125632,1427.506251,2560.911387,5124.584329,5464.541303,1475.0
RWA.2.2.15.7_1,Amajyepfo,Huye,Tumba,RangoB,332.664669,8337.760949,1150.749433,1961.543635,4008.561209,4329.19974,2065.0
RWA.2.3.1.1_1,Amajyepfo,Kamonyi,Gacurabwenge,Gihinga,365.2385149999999,6577.953270999999,917.84567,1303.295503,3099.575967,3478.3772369999997,2378.0
RWA.2.3.1.2_1,Amajyepfo,Kamonyi,Gacurabwenge,Gihira,334.9052699999999,5970.588028,827.760668,1184.573562,2811.0507000000002,3159.537328,1217.0
RWA.2.3.1.3_1,Amajyepfo,Kamonyi,Gacurabwenge,Kigembe,581.6775829999998,10458.465312,1457.496383,2064.157279,4925.413142,5533.05217,2248.0
RWA.2.3.1.4_1,Amajyepfo,Kamonyi,Gacurabwenge,Nkingo,519.8066209999998,9323.422324,1297.457134,1845.8892010000002,4390.9828210000005,4932.439475,1857.0
RWA.2.3.2.1_1,Amajyepfo,Kamonyi,Karama,Bitare,325.890316,5407.961131999999,772.360328,946.4296800000001,2532.567024,2875.394108,1253.0
RWA.2.3.2.2_1,Amajyepfo,Kamonyi,Karama,Bunyonga,186.044596,3058.106444,437.946206,526.7684800000001,1431.24754,1626.8589040000002,685.0
RWA.2.3.2.3_1,Amajyepfo,Kamonyi,Karama,Muganza,279.301446,4565.80422,652.461903,788.48631,2137.36113,2428.44309,969.0
RWA.2.3.2.4_1,Amajyepfo,Kamonyi,Karama,Nyamirembe,221.75616000000002,3642.24018,521.646732,627.025572,1704.551766,1937.6884140000002,701.0
RWA.2.3.3.1_1,Amajyepfo,Kamonyi,Kayenzi,Bugarama,405.385,6161.8714199999995,765.6609540000001,1124.639808,2947.80883,3214.06334,990.0
RWA.2.3.3.2_1,Amajyepfo,Kamonyi,Kayenzi,Cubi,370.43706,5597.57331,687.07653,1026.31578,2682.472905,2915.10114,495.0
RWA.2.3.3.3_1,Amajyepfo,Kamonyi,Kayenzi,Kayonza,276.775984,4198.134354,519.1775,767.767802,2009.630475,2188.504403,451.0
RWA.2.3.3.4_1,Amajyepfo,Kamonyi,Kayenzi,Kirwa,356.519553,5387.284016,662.006892,989.8829,2581.5100310000003,2805.7746690000004,744.0
RWA.2.3.3.5_1,Amajyepfo,Kamonyi,Kayenzi,Mataba,393.620876,5947.897626,730.077238,1090.5477879999999,2850.355563,3097.542844,847.0
RWA.2.3.3.6_1,Amajyepfo,Kamonyi,Kayenzi,Nyamirama,275.981996,4172.840526,512.447512,765.306664,1999.401549,2173.439518,442.0
RWA.2.3.4.1_1,Amajyepfo,Kamonyi,Kayumbu,Busoro,264.37120600000003,4237.222003999999,543.4863909999999,794.61137,2004.8302070000002,2232.391797,570.0
RWA.2.3.4.2_1,Amajyepfo,Kamonyi,Kayumbu,Gaseke,223.92422900000003,3556.495141,453.49418299999996,666.6523119999999,1683.432103,1873.063038,408.0
RWA.2.3.4.3_1,Amajyepfo,Kamonyi,Kayumbu,Giko,277.410656,4393.337283999999,559.441566,823.045836,2078.676366,2314.660918,676.0
RWA.2.3.4.4_1,Amajyepfo,Kamonyi,Kayumbu,Muyange,236.51088300000004,3754.108649,478.515612,703.55817,1777.084282,1977.02437,633.0
RWA.2.3.5.1_1,Amajyepfo,Kamonyi,Mugina,Jenda,382.46033,8734.31165,1301.2676099999999,1545.1847799999998,4162.16136,4572.15029,1733.0
RWA.2.3.5.2_1,Amajyepfo,Kamonyi,Mugina,Kabugondo,479.022777,10940.809826,1630.214915,1935.5135139999998,5213.6365479999995,5727.173277999999,1644.0
RWA.2.3.5.3_1,Amajyepfo,Kamonyi,Mugina,Mbati,647.640616,14790.499013,2204.11372,2616.1152749999997,7048.010571,7742.488442,2881.0
RWA.2.3.5.4_1,Amajyepfo,Kamonyi,Mugina,Mugina,284.282369,6492.204845,967.230873,1148.534254,3093.730248,3398.474597,1518.0
RWA.2.3.5.5_1,Amajyepfo,Kamonyi,Mugina,Nteko,323.711269,7392.649345000001,1101.382173,1307.8316539999998,3522.819048,3869.830297,1275.0
RWA.2.3.6.1_1,Amajyepfo,Kamonyi,Musambira,Buhoro,437.813095,7819.599934999999,1066.6424049999998,1478.4361600000002,3693.692125,4125.90781,1599.0
RWA.2.3.6.2_1,Amajyepfo,Kamonyi,Musambira,Cyambwe,398.11069399999997,7105.256764,971.618707,1332.5443260000002,3354.592613,3750.664093,1514.0
RWA.2.3.6.3_1,Amajyepfo,Kamonyi,Musambira,Karengera,517.7905049999999,9238.627605,1260.010435,1742.66486,4363.500915,4875.12667,1669.0
RWA.2.3.6.4_1,Amajyepfo,Kamonyi,Musambira,Kivumu,263.267721,4595.6711159999995,621.4034919999999,861.1157290000001,2167.614496,2428.056581,765.0
RWA.2.3.6.5_1,Amajyepfo,Kamonyi,Musambira,Mpushi,320.94037499999996,5732.283375,781.713625,1082.942,2707.861625,3024.42175,928.0
RWA.2.3.6.6_1,Amajyepfo,Kamonyi,Musambira,Rukambura,246.11541899999997,4395.8424509999995,599.462677,830.461808,2076.543029,2319.299422,709.0
RWA.2.3.7.1_1,Amajyepfo,Kamonyi,Ngamba,Kabuga,421.92632499999996,6386.695786,811.628854,1247.476541,3054.19484,3332.5009459999997,1300.0
RWA.2.3.7.2_1,Amajyepfo,Kamonyi,Ngamba,Kazirabonde,282.599338,4257.15463,540.756818,830.559573,2034.3484950000002,2222.806135,1144.0
RWA.2.3.7.3_1,Amajyepfo,Kamonyi,Ngamba,Marembo,284.615594,4301.09461,545.835718,839.7983240000001,2056.644241,2244.45037,838.0
RWA.2.3.8.1_1,Amajyepfo,Kamonyi,Nyamiyaga,Bibungo,501.625381,11496.52665,1821.917001,1944.9667989999998,5458.363880000001,6038.162769,1821.0
RWA.2.3.8.2_1,Amajyepfo,Kamonyi,Nyamiyaga,Kabashumba,458.55404,10499.304146999999,1665.3746199999998,1774.5810769999998,4984.286033,5515.01811,1581.0
RWA.2.3.8.3_1,Amajyepfo,Kamonyi,Nyamiyaga,Kidahwe,397.907048,9120.956922,1447.361608,1541.510894,4330.141662000001,4790.815259999999,1429.0
RWA.2.3.8.4_1,Amajyepfo,Kamonyi,Nyamiyaga,Mukinga,533.358866,12243.433217,1935.269364,2078.01707,5814.809330000001,6428.623887,1987.0
RWA.2.3.8.5_1,Amajyepfo,Kamonyi,Nyamiyaga,Ngoma,425.138162,9742.807073,1539.924882,1651.589101,4626.486993,5116.3200799999995,1404.0
RWA.2.3.9.1_1,Amajyepfo,Kamonyi,Nyarubaka,Gitare,358.6367379999999,6103.962456,837.3481320000001,1057.7912959999999,2865.704902,3238.2568320000005,712.0
RWA.2.3.9.2_1,Amajyepfo,Kamonyi,Nyarubaka,Kambyeyi,379.71046499999994,6484.047063,895.5444600000001,1118.2044779999999,3036.777497,3447.2688150000004,1149.0
RWA.2.3.9.3_1,Amajyepfo,Kamonyi,Nyarubaka,Kigusa,413.0897759999999,7055.23248,970.7031840000001,1221.79368,3305.786656,3749.444976,935.0
RWA.2.3.9.4_1,Amajyepfo,Kamonyi,Nyarubaka,Nyagishubi,326.60147799999993,5292.369936,685.19052,936.200552,2592.08537,2700.28416,683.0
RWA.2.3.9.5_1,Amajyepfo,Kamonyi,Nyarubaka,Ruyanza,300.60219599999994,5080.311603,696.884421,878.5144769999999,2378.305905,2702.0050950000004,610.0
RWA.2.3.10.1_1,Amajyepfo,Kamonyi,Rugarika,Bihembe,278.24389199999996,6075.755133,947.1229720000001,1167.509076,2904.8639279999998,3170.88998,1447.0
RWA.2.3.10.2_1,Amajyepfo,Kamonyi,Rugarika,Kigese,630.47478,13857.740099999999,2167.3098000000005,2663.42115,6629.13423,7228.602959999999,4741.0
RWA.2.3.10.3_1,Amajyepfo,Kamonyi,Rugarika,Masaka,282.54378099999997,6211.432798,972.9967080000001,1193.122229,2972.0235749999997,3239.40793,2218.0
RWA.2.3.10.4_1,Amajyepfo,Kamonyi,Rugarika,Nyarubuye,287.837718,6340.0195889999995,990.7653900000001,1211.936865,3031.936173,3308.082156,2026.0
RWA.2.3.10.5_1,Amajyepfo,Kamonyi,Rugarika,Sheli,579.776808,12743.406359999999,1993.0312800000004,2449.24914,6096.069828,6647.333855999999,3655.0
RWA.2.3.11.1_1,Amajyepfo,Kamonyi,Rukoma,Bugoba,241.13239499999997,3473.9656440000003,446.77399199999996,668.916858,1645.013343,1828.952301,1040.0
RWA.2.3.11.2_1,Amajyepfo,Kamonyi,Rukoma,Buguri,321.296138,4701.736299,608.576612,907.544699,2225.407826,2476.328473,1216.0
RWA.2.3.11.3_1,Amajyepfo,Kamonyi,Rukoma,Gishyeshye,463.506623,6675.142830000001,858.557878,1285.159633,3160.60147,3514.54136,1347.0
RWA.2.3.11.4_1,Amajyepfo,Kamonyi,Rukoma,Murehe,377.984667,5469.655194,704.404806,1054.256433,2591.510334,2878.14486,1145.0
RWA.2.3.11.5_1,Amajyepfo,Kamonyi,Rukoma,Mwirute,208.545293,3003.34353,386.290498,578.231203,1422.0477700000001,1581.29576,845.0
RWA.2.3.11.6_1,Amajyepfo,Kamonyi,Rukoma,Remera,505.92707199999995,7306.043471,940.746408,1407.237101,3459.0476300000005,3846.995841,1388.0
RWA.2.3.11.7_1,Amajyepfo,Kamonyi,Rukoma,Taba,402.708152,5799.559920000001,745.9402719999999,1116.584392,2746.0232800000003,3053.5366400000003,1525.0
RWA.2.3.12.1_1,Amajyepfo,Kamonyi,Runda,Gihara,402.9404819999998,8913.064358,1253.08448,1857.368884,4421.610328000001,4491.45403,4008.0
RWA.2.3.12.2_1,Amajyepfo,Kamonyi,Runda,Kabagesera,284.4203239999999,6286.3194920000005,896.3625800000001,1297.113411,3104.444203,3181.875122,2795.0
RWA.2.3.12.3_1,Amajyepfo,Kamonyi,Runda,Kagina,214.81770299999988,4736.640588,665.584506,986.6075549999999,2349.1237380000002,2387.51685,1849.0
RWA.2.3.12.4_1,Amajyepfo,Kamonyi,Runda,Muganza,480.9420679999997,10635.760004,1501.9772600000001,2209.494957,5268.701941,5367.057974,3665.0
RWA.2.3.12.5_1,Amajyepfo,Kamonyi,Runda,Ruyenzi,656.0940859999996,14545.907142,2050.187244,3029.0026159999998,7214.761068000001,7331.146042,4623.0
RWA.2.4.1.1_1,Amajyepfo,Muhanga,Cyeza,Biringaga,291.33345599999996,4305.720834,530.215458,794.610654,2014.248714,2291.47212,747.0
RWA.2.4.1.2_1,Amajyepfo,Muhanga,Cyeza,Kigarama,337.81569599999995,5043.827994,624.320574,932.964198,2363.625798,2680.2021959999997,814.0
RWA.2.4.1.3_1,Amajyepfo,Muhanga,Cyeza,Kivumu,539.9335499999999,8100.004707,1005.743699,1490.866824,3810.383868,4289.620785,1321.0
RWA.2.4.1.4_1,Amajyepfo,Muhanga,Cyeza,Makera,452.29176799999993,6831.942855,834.681519,1270.123285,3267.987959,3563.9548959999997,1117.0
RWA.2.4.1.5_1,Amajyepfo,Muhanga,Cyeza,Nyarunyinya,331.3677119999999,4987.823418,621.143866,922.782518,2335.742018,2652.0814,819.0
RWA.2.4.1.6_1,Amajyepfo,Muhanga,Cyeza,Shori,258.07721,3819.61498,471.06192999999996,704.24302,1786.96053,2032.65445,618.0
RWA.2.4.2.1_1,Amajyepfo,Muhanga,Kabacuzi,Buramba,202.84621,3023.086842,381.807564,549.122964,1416.240038,1606.846804,642.0
RWA.2.4.2.2_1,Amajyepfo,Muhanga,Kabacuzi,Butare,276.54019,4122.177565,520.536893,748.962797,1931.199927,2190.9776380000003,959.0
RWA.2.4.2.3_1,Amajyepfo,Muhanga,Kabacuzi,Kabuye,181.513675,2705.1607350000004,341.65437000000003,491.37387,1267.299665,1437.8610700000002,587.0
RWA.2.4.2.4_1,Amajyepfo,Muhanga,Kabacuzi,Kavumu,225.30151,3357.745902,424.074084,609.911484,1573.019378,1784.7265240000002,751.0
RWA.2.4.2.5_1,Amajyepfo,Muhanga,Kabacuzi,Kibyimba,208.08578,3101.173956,391.669752,563.306952,1452.821884,1648.3520720000001,758.0
RWA.2.4.2.6_1,Amajyepfo,Muhanga,Kabacuzi,Ngarama,140.125338,2118.014869,270.846677,381.885171,992.432247,1125.5826220000001,337.0
RWA.2.4.2.7_1,Amajyepfo,Muhanga,Kabacuzi,Ngoma,229.223165,3416.7317510000003,431.534361,620.676828,1600.69553,1816.036221,925.0
RWA.2.4.2.8_1,Amajyepfo,Muhanga,Kabacuzi,Sholi,205.981037,3068.535906,387.069887,557.818289,1437.4307399999998,1631.105166,537.0
RWA.2.4.3.1_1,Amajyepfo,Muhanga,Kibangu,Gisharu,104.225739,1770.482473,227.13672799999998,328.850559,828.872313,941.6101620000001,699.0
RWA.2.4.3.2_1,Amajyepfo,Muhanga,Kibangu,Gitega,490.957005,8518.39077,1120.3477659999999,1572.5120339999999,3987.735899,4530.654871000001,1502.0
RWA.2.4.3.3_1,Amajyepfo,Muhanga,Kibangu,Jurwe,102.650298,1775.2716110000001,232.699876,328.62468,831.098361,944.1732690000001,828.0
RWA.2.4.3.4_1,Amajyepfo,Muhanga,Kibangu,Mubuga,278.652309,4877.539782,641.868746,901.147398,2286.0522429999996,2591.487539,506.0
RWA.2.4.3.5_1,Amajyepfo,Muhanga,Kibangu,Rubyiniro,73.49664,1274.45052,167.61051999999998,235.25292,596.5635199999999,677.8870000000001,566.0
RWA.2.4.3.6_1,Amajyepfo,Muhanga,Kibangu,Ryakanimba,149.716344,2605.134487,342.69459099999995,481.042963,1220.022808,1385.111679,374.0
RWA.2.4.4.1_1,Amajyepfo,Muhanga,Kiyumba,Budende,119.49794200000001,1956.379586,241.293753,377.864717,919.868613,1036.511348,462.0
RWA.2.4.4.2_1,Amajyepfo,Muhanga,Kiyumba,Ndago,118.428639,1938.057177,240.072204,373.947478,909.863628,1028.193882,691.0
RWA.2.4.4.3_1,Amajyepfo,Muhanga,Kiyumba,Remera,391.51000400000004,6355.0175,787.297975,1221.090711,2980.858495,3374.1600559999997,1729.0
RWA.2.4.4.4_1,Amajyepfo,Muhanga,Kiyumba,Ruhina,330.363384,5471.04656,676.017598,1061.889198,2567.184882,2903.862744,1651.0
RWA.2.4.4.5_1,Amajyepfo,Muhanga,Kiyumba,Rukeri,212.788092,3516.74038,433.97801,683.119338,1649.9568299999999,1866.784248,1568.0
RWA.2.4.5.1_1,Amajyepfo,Muhanga,Muhanga,Kanyinya,284.121097,4606.8157,615.7924069999999,810.2940960000001,2164.278483,2442.537217,654.0
RWA.2.4.5.2_1,Amajyepfo,Muhanga,Muhanga,Nganzo,429.377998,7052.190801,941.131139,1248.765715,3316.553583,3735.637218,1201.0
RWA.2.4.5.3_1,Amajyepfo,Muhanga,Muhanga,Nyamirama,260.703662,4188.914806,559.779896,732.130394,1966.809016,2222.10579,600.0
RWA.2.4.5.4_1,Amajyepfo,Muhanga,Muhanga,Remera,298.65688,4781.159165,636.8081649999999,837.6116350000001,2244.537065,2536.6221,664.0
RWA.2.4.5.5_1,Amajyepfo,Muhanga,Muhanga,Tyazo,356.828075,5922.495949,789.0516899999999,1056.508203,2787.4888339999998,3135.007115,975.0
RWA.2.4.6.1_1,Amajyepfo,Muhanga,Mushishiro,Matyazo,168.211141,2511.357374,333.314163,452.16857799999997,1168.27864,1343.0787340000002,414.0
RWA.2.4.6.2_1,Amajyepfo,Muhanga,Mushishiro,Munazi,332.190895,4970.520797,659.85143,894.118763,2312.944758,2657.576039,911.0
RWA.2.4.6.3_1,Amajyepfo,Muhanga,Mushishiro,Nyagasozi,233.289907,3502.341508,465.5085,629.858584,1630.314818,1872.0266900000001,554.0
RWA.2.4.6.4_1,Amajyepfo,Muhanga,Mushishiro,Rukaragata,191.462789,2858.4996459999998,379.387827,514.6713619999999,1329.7685600000002,1528.731086,499.0
RWA.2.4.6.5_1,Amajyepfo,Muhanga,Mushishiro,Rwasare,155.23296,2317.947587,307.680098,417.37372899999997,1078.314924,1239.632663,336.0
RWA.2.4.6.6_1,Amajyepfo,Muhanga,Mushishiro,Rwigerero,211.323286,3157.123286,419.236806,568.609282,1468.7485840000002,1688.374702,542.0
RWA.2.4.7.1_1,Amajyepfo,Muhanga,Nyabinoni,Gashorera,237.434832,3889.66479,544.330104,657.948798,1800.903408,2088.761382,630.0
RWA.2.4.7.2_1,Amajyepfo,Muhanga,Nyabinoni,Masangano,90.477,1478.2906349999998,207.471645,248.96605499999998,684.0838799999999,794.206755,431.0
RWA.2.4.7.3_1,Amajyepfo,Muhanga,Nyabinoni,Mbuga,236.1795,3879.165539,543.046733,656.206847,1796.7052519999997,2082.460287,707.0
RWA.2.4.7.4_1,Amajyepfo,Muhanga,Nyabinoni,Muvumba,32.063825,527.569919,73.976237,89.750728,244.338093,283.231831,159.0
RWA.2.4.7.5_1,Amajyepfo,Muhanga,Nyabinoni,Nyarusozi,316.219025,5177.279149,726.223093,873.229139,2396.505131,2780.77402,900.0
RWA.2.4.8.1_1,Amajyepfo,Muhanga,Nyamabuye,Gahogo,770.9625560000001,21444.112154,2754.3048519999998,4761.36585,10411.424636,11032.687519,5012.0
RWA.2.4.8.2_1,Amajyepfo,Muhanga,Nyamabuye,Gifumba,357.617776,9880.786669,1270.574885,2191.4242409999997,4787.107831,5093.678876,1562.0
RWA.2.4.8.3_1,Amajyepfo,Muhanga,Nyamabuye,Gitarama,398.04653,9786.459542999999,1237.987135,2114.9470579999997,4815.961122000001,4970.498421,1820.0
RWA.2.4.8.4_1,Amajyepfo,Muhanga,Nyamabuye,Remera,470.79214800000005,13294.451151,1710.457419,2960.841525,6444.882999,6849.568152,2414.0
RWA.2.4.9.1_1,Amajyepfo,Muhanga,Nyarusange,Mbiriri,475.642024,7466.863676,1026.89504,1371.6305479999999,3484.605936,3982.25774,949.0
RWA.2.4.9.2_1,Amajyepfo,Muhanga,Nyarusange,Musongati,463.36612599999995,7261.192873,999.208424,1335.699261,3388.999738,3872.193135,1052.0
RWA.2.4.9.3_1,Amajyepfo,Muhanga,Nyarusange,Ngaru,365.366657,5645.735539,774.7467800000001,1037.8078839999998,2644.5451940000003,3001.19035,723.0
RWA.2.4.9.4_1,Amajyepfo,Muhanga,Nyarusange,Rusovu,479.32824899999997,7505.371698999999,1031.81801,1380.62519,3503.731573,4001.640138,957.0
RWA.2.4.10.1_1,Amajyepfo,Muhanga,Rongi,Gasagara,310.7865089999999,5759.490535000001,759.466944,1071.241952,2720.193386,3039.29718,1393.0
RWA.2.4.10.2_1,Amajyepfo,Muhanga,Rongi,Gasharu,199.07357099999996,3697.959917,488.72542699999997,688.169165,1746.679763,1951.280154,883.0
RWA.2.4.10.3_1,Amajyepfo,Muhanga,Rongi,Karambo,287.59471199999996,5326.98138,702.245127,990.9819510000001,2515.850313,2811.1311,1037.0
RWA.2.4.10.4_1,Amajyepfo,Muhanga,Rongi,Nyamirambo,375.88414499999993,6989.514975000001,923.310603,1298.413827,3301.739847,3687.7751279999998,1549.0
RWA.2.4.10.5_1,Amajyepfo,Muhanga,Rongi,Ruhango,587.5953839999999,10893.746879,1440.510027,2020.3335490000002,5143.938238,5749.808647,1621.0
RWA.2.4.11.1_1,Amajyepfo,Muhanga,Rugendabari,Gasave,267.220573,4145.014406,473.82777899999996,788.9823459999999,1941.144568,2203.869838,642.0
RWA.2.4.11.2_1,Amajyepfo,Muhanga,Rugendabari,Kanyana,195.564013,3044.376069,346.827681,581.07165,1426.18475,1618.1913399999999,943.0
RWA.2.4.11.3_1,Amajyepfo,Muhanga,Rugendabari,Kibaga,193.943527,3013.3362309999998,342.117016,574.8848949999999,1411.5665709999998,1601.76966,772.0
RWA.2.4.11.4_1,Amajyepfo,Muhanga,Rugendabari,Mpinga,58.459556,908.2968679999999,103.12284799999999,173.28506,425.48238799999996,482.81448,316.0
RWA.2.4.11.5_1,Amajyepfo,Muhanga,Rugendabari,Nsanga,343.015193,5340.182701,608.4328929999999,1018.9075089999999,2501.0934869999996,2839.089214,992.0
RWA.2.4.12.1_1,Amajyepfo,Muhanga,Shyogwe,Kinini,603.9676959999999,9150.66336,1062.410208,1686.610808,4825.80948,4324.85388,1376.0
RWA.2.4.12.2_1,Amajyepfo,Muhanga,Shyogwe,Mbare,437.29728599999993,6763.981836,806.1752339999999,1238.592366,3515.58212,3248.39961,1254.0
RWA.2.4.12.3_1,Amajyepfo,Muhanga,Shyogwe,Mubuga,894.0293209999999,13567.70296,1584.419825,2500.909122,7116.195901,6451.50714,2537.0
RWA.2.4.12.4_1,Amajyepfo,Muhanga,Shyogwe,Ruli,1249.7707339999997,18935.17044,2198.410932,3490.048957,9985.890795,8949.279645,3092.0
RWA.2.5.1.1_1,Amajyepfo,Nyamagabe,Buruhukiro,Bushigishigi,162.639109,2850.849519,390.239682,563.229563,1339.581317,1511.268202,579.0
